"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Suspended Solids (mg/L)","Total Phosphorus (mg/L)","Total Nitrogen (mg/L)","Ammonia Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","Total Inorganic Nitrogen (mg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Turbidity (NTU)","pH","Temperature (°C)","Salinity (psu)"
"Tolo Harbour and Channel","TM7","2021-09-16","1","Bottom Water","1.2","3.5","N/A","N/A","0.086","0.039","0.11","72","4.2","<1","4.4","7.8","24.4","34"
"Tolo Harbour and Channel","TM7","2021-10-18","1","Surface Water","1.5","7.9","N/A","N/A","0.017","<0.002","0.14","85","6.2","9","10.5","8.2","25.2","21.8"
"Tolo Harbour and Channel","TM7","2021-10-18","1","Middle Water","1.2","1.8","N/A","N/A","0.025","<0.002","0.09","93","6.3","9","4.8","8","27.2","29.4"
"Tolo Harbour and Channel","TM7","2021-10-18","1","Bottom Water","1.4","2.1","N/A","N/A","0.017","<0.002","0.14","67","4.4","23","5.3","7.9","27.6","31.6"
"Tolo Harbour and Channel","TM7","2021-11-11","1","Surface Water","2.8","11","0.07","0.39","0.028","0.003","0.04","83","5.8","<1","6.8","7.7","24.4","31.5"
"Tolo Harbour and Channel","TM7","2021-11-11","1","Middle Water","1.5","2","0.06","0.28","0.03","0.004","0.04","79","5.6","<1","5.1","7.7","24.1","31.5"
"Tolo Harbour and Channel","TM7","2021-11-11","1","Bottom Water","1.5","1.9","0.04","0.28","0.028","<0.002","0.04","69","4.7","<1","5.2","7.6","25.1","32.6"
"Tolo Harbour and Channel","TM7","2021-12-15","1","Surface Water","1.6","1.9","<0.02","0.72","0.02","0.006","0.02","82","6","3","5.8","7.7","21.2","33"
"Tolo Harbour and Channel","TM7","2021-12-15","1","Middle Water","1.5","2.5","<0.02","0.63","0.025","0.005","0.03","87","6.4","3","5.3","7.7","21.1","33.2"
"Tolo Harbour and Channel","TM7","2021-12-15","1","Bottom Water","0.9","3.2","0.02","0.57","0.023","0.005","0.03","67","4.9","1","6.7","7.6","20.9","33.7"
"Tolo Harbour and Channel","TM7","2022-01-13","1","Surface Water","0.7","1.1","0.02","0.46","0.02","0.004","0.02","85","6.4","1","13.7","7.6","19.1","33.4"
"Tolo Harbour and Channel","TM7","2022-01-13","1","Middle Water","0.8","1.3","<0.02","0.36","0.016","0.006","0.02","81","6.2","2","9.1","7.7","19.1","33.3"
"Tolo Harbour and Channel","TM7","2022-01-13","1","Bottom Water","0.7","2.8","0.02","0.5","0.018","0.006","0.02","92","6.9","1","8.8","7.7","19.2","33.5"
"Tolo Harbour and Channel","TM7","2022-02-10","1","Surface Water","<0.1","2.4","0.02","0.37","0.032","0.005","0.04","81","6.3","<1","5.8","7.5","17.7","33.4"
"Tolo Harbour and Channel","TM7","2022-02-10","1","Middle Water","<0.1","3.6","0.02","0.1","0.022","0.007","0.03","92","7.2","<1","5.7","7.5","17.9","33.5"
"Tolo Harbour and Channel","TM7","2022-02-10","1","Bottom Water","<0.1","3","0.02","0.16","0.031","0.008","0.04","91","7.1","<1","6","7.5","17.9","33.5"
"Tolo Harbour and Channel","TM7","2022-04-27","1","Surface Water","1.8","3.6","0.03","0.39","0.025","<0.002","0.03","93","6.4","<1","7.7","8.4","26","31.3"
"Tolo Harbour and Channel","TM7","2022-04-27","1","Middle Water","1","1.2","0.03","0.52","0.042","<0.002","0.05","86","6","<1","5.7","8.4","23.8","32.1"
"Tolo Harbour and Channel","TM7","2022-04-27","1","Bottom Water","1.3","5.1","<0.02","0.07","0.039","<0.002","0.04","88","6.4","<1","6.1","8.4","21.9","32.6"
"Tolo Harbour and Channel","TM7","2022-05-13","1","Surface Water","1.2","6","0.03","0.24","0.043","<0.002","0.11","74","5.3","940","9.2","8.2","25.3","25.5"
"Tolo Harbour and Channel","TM7","2022-05-13","1","Middle Water","0.6","2.8","<0.02","0.15","0.044","0.005","0.05","82","5.7","300","5.5","8","25","31.8"
"Tolo Harbour and Channel","TM7","2022-05-13","1","Bottom Water","0.5","2.3","<0.02","0.1","0.055","0.005","0.06","73","5.1","120","6.2","8","23.9","32.7"
"Tolo Harbour and Channel","TM7","2022-06-09","1","Surface Water","1.6","7.3","0.02","0.12","0.043","<0.002","0.1","88","6.1","56","7.5","8","26.6","25.4"
"Tolo Harbour and Channel","TM7","2022-06-09","1","Middle Water","0.4","10","0.03","0.25","0.033","0.016","0.16","82","5.6","21","5.9","7.7","25.8","31.8"
"Tolo Harbour and Channel","TM7","2022-06-09","1","Bottom Water","0.1","6.3","0.03","0.27","0.024","0.018","0.16","41","2.8","12","6.7","7.8","25","33.2"
"Tolo Harbour and Channel","TM7","2022-07-21","1","Surface Water","1.3","3","0.03","0.22","0.02","<0.002","0.03","97","6.2","<1","9.3","8.1","30.5","29.4"
"Tolo Harbour and Channel","TM7","2022-07-21","1","Middle Water","1.4","2.9","0.05","0.19","0.022","<0.002","0.03","78","5.1","<1","6.4","8.1","29.5","30.3"
"Tolo Harbour and Channel","TM7","2022-07-21","1","Bottom Water","0.9","1.5","0.05","0.26","0.021","0.012","0.12","76","5.1","<1","6.5","7.7","25.5","33.7"
"Tolo Harbour and Channel","TM7","2022-08-17","1","Surface Water","1.2","3.3","0.02","0.23","0.017","<0.002","0.05","97","6.3","<1","10.2","8","29.9","27.3"
"Tolo Harbour and Channel","TM7","2022-08-17","1","Middle Water","1.1","3","0.02","0.13","0.008","<0.002","0.02","88","5.8","<1","5.8","8.1","29.3","28.5"
"Tolo Harbour and Channel","TM7","2022-08-17","1","Bottom Water","1","2.7","0.04","0.23","0.047","<0.002","0.06","61","4.4","<1","6.4","7.9","28.1","30.4"
"Tolo Harbour and Channel","TM7","2022-09-19","1","Surface Water","1.5","2","0.06","0.35","<0.005","<0.002","0.03","79","5.1","4","6.5","7.4","29.3","31.3"
"Tolo Harbour and Channel","TM7","2022-09-19","1","Middle Water","1","2.2","0.08","0.35","0.014","<0.002","0.04","76","5","24","11.8","7.3","28.5","32"
"Tolo Harbour and Channel","TM7","2022-09-19","1","Bottom Water","0.6","11","0.08","0.42","0.022","0.011","0.07","54","3.5","4","6.1","7.2","27.8","32.5"
"Tolo Harbour and Channel","TM7","2022-10-20","1","Surface Water","0.7","1.6","0.06","0.39","0.017","<0.002","0.03","73","5","<1","4.1","8.1","25.5","31.9"
"Tolo Harbour and Channel","TM7","2022-10-20","1","Middle Water","0.5","1.4","0.05","0.49","0.035","<0.002","0.06","89","6.1","<1","4.3","8.1","25.6","32.1"
"Tolo Harbour and Channel","TM7","2022-10-20","1","Bottom Water","0.5","3","0.05","0.63","0.024","<0.002","0.04","89","6.1","<1","4.1","8.1","25.6","32.2"
"Tolo Harbour and Channel","TM7","2022-11-16","1","Surface Water","1.4","3.9","0.08","0.54","0.025","<0.002","0.03","90","6.2","<1","3.5","7.4","24.6","31.9"
"Tolo Harbour and Channel","TM7","2022-11-16","1","Middle Water","1.5","0.8","0.07","0.61","0.04","<0.002","0.06","106","7.4","<1","7.6","7.4","24.4","32.2"
"Tolo Harbour and Channel","TM7","2022-11-16","1","Bottom Water","1.9","2","0.07","0.68","0.045","<0.002","0.12","57","4","<1","27.9","7.2","23.6","33.2"
"Tolo Harbour and Channel","TM7","2022-12-14","1","Surface Water","1.4","6.2","0.04","0.57","0.031","<0.002","0.04","79","6","4","1.3","7.5","19.8","32.3"
"Tolo Harbour and Channel","TM7","2022-12-14","1","Middle Water","1.1","6.9","0.05","0.65","0.04","<0.002","0.05","93","6.9","<1","2","7.5","20.4","32.6"
"Tolo Harbour and Channel","TM7","2022-12-14","1","Bottom Water","1.2","7","0.05","0.58","0.038","<0.002","0.05","94","7","<1","2.2","7.5","20.4","32.6"
"Tolo Harbour and Channel","TM7","2023-01-26","1","Surface Water","2.2","3.4","0.05","0.45","0.023","<0.002","0.03","75","6","2","2.4","7.4","17.3","32.7"
"Tolo Harbour and Channel","TM7","2023-01-26","1","Middle Water","1.2","4.4","0.06","0.59","0.024","<0.002","0.04","91","7.2","<1","2.8","7.4","17.4","32.8"
"Tolo Harbour and Channel","TM7","2023-01-26","1","Bottom Water","1.1","6.7","0.03","0.73","0.022","0.003","0.03","91","7.2","<1","6.3","7.4","17.3","32.8"
"Tolo Harbour and Channel","TM7","2023-02-16","1","Surface Water","0.7","3.3","0.04","0.46","0.022","<0.002","0.03","77","6","<1","0.8","7.4","18","32.6"
"Tolo Harbour and Channel","TM7","2023-02-16","1","Middle Water","0.8","2.8","0.03","0.66","0.022","<0.002","0.03","93","7.2","<1","1.2","7.4","18.1","32.8"
"Tolo Harbour and Channel","TM7","2023-02-16","1","Bottom Water","0.7","2.8","0.04","0.34","0.022","<0.002","0.03","94","7.3","<1","1","7.4","18","32.8"
"Tolo Harbour and Channel","TM7","2023-03-16","1","Surface Water","0.7","1.1","0.04","0.41","0.022","<0.002","0.03","94","6.9","<1","1","7.3","20.6","32.9"
"Tolo Harbour and Channel","TM7","2023-03-16","1","Middle Water","2.2","1.6","0.05","0.39","0.015","0.013","0.02","103","7.7","<1","4.6","7.4","20.1","33"
"Tolo Harbour and Channel","TM7","2023-03-16","1","Bottom Water","1.1","2.3","0.05","0.45","0.02","<0.002","0.02","92","6.9","<1","0.8","7.3","19.7","33.2"
"Tolo Harbour and Channel","TM7","2023-04-17","1","Surface Water","1.2","3","0.07","0.58","0.007","<0.002","0.01","111","7.8","1","0.5","7.3","24","32.6"
"Tolo Harbour and Channel","TM7","2023-04-17","1","Middle Water","1","5","0.06","0.42","0.01","<0.002","0.02","108","7.7","<1","0.4","7.2","22.5","33.2"
"Tolo Harbour and Channel","TM7","2023-04-17","1","Bottom Water","0.9","5","0.06","0.41","0.014","<0.002","0.03","97","7","<1","0.4","7.2","22","33.2"
"Tolo Harbour and Channel","TM7","2023-05-18","1","Surface Water","2.3","5","0.05","0.51","0.028","<0.002","0.04","96","6.4","21","1.1","7.7","27.1","31.2"
"Tolo Harbour and Channel","TM7","2023-05-18","1","Middle Water","2","8.1","0.05","0.6","0.005","<0.002","<0.01","89","6.1","6","1.3","7.4","24.4","33.2"
"Tolo Harbour and Channel","TM7","2023-05-18","1","Bottom Water","0.8","3.8","0.04","0.62","0.02","<0.002","0.03","67","4.7","2","1.6","7.3","24.2","33.4"
"Tolo Harbour and Channel","TM7","2023-06-15","1","Surface Water","0.8","1.1","0.03","0.47","0.012","0.003","0.03","110","7.1","<1","2.3","8.3","29.8","29.9"
"Tolo Harbour and Channel","TM7","2023-06-15","1","Middle Water","0.5","1","0.03","0.56","0.018","<0.002","0.03","154","9.7","1","2.2","8.2","30.5","31.8"
"Tolo Harbour and Channel","TM7","2023-06-15","1","Bottom Water","0.3","1.2","0.04","0.51","0.018","<0.002","0.02","82","5.2","2","2.1","8.1","29.7","32.7"
"Tolo Harbour and Channel","TM7","2023-07-22","1","Surface Water","1.2","2.1","0.04","0.77","0.013","0.01","0.02","104","6.6","4","0.8","8.2","29.9","32.2"
"Tolo Harbour and Channel","TM7","2023-07-22","1","Middle Water","0.5","1","0.06","1.01","0.024","0.014","0.03","114","7.3","1","0.7","8.2","28.9","32.8"
"Tolo Harbour and Channel","TM7","2023-07-22","1","Bottom Water","0.4","1.5","0.05","0.86","0.014","0.011","0.02","86","5.6","<1","0.7","8.1","28.1","33"
"Tolo Harbour and Channel","TM7","2023-08-07","1","Surface Water","1.1","6.5","0.05","0.27","0.026","<0.002","0.03","99","6.2","<1","0.8","8.1","30.1","32.1"
"Tolo Harbour and Channel","TM7","2023-08-07","1","Middle Water","1","2.4","0.06","0.24","<0.005","0.006","<0.01","64","4.2","<1","0.9","8","27","33.2"
"Tolo Harbour and Channel","TM7","2023-08-07","1","Bottom Water","0.2","2.1","0.08","0.22","<0.005","0.018","0.04","15","1.1","<1","1.4","7.8","24.4","33.9"
"Tolo Harbour and Channel","TM7","2023-09-14","1","Surface Water","0.3","4.4","0.03","0.38","0.037","0.003","0.21","93","6.6","220","94","8","27.4","17.8"
"Tolo Harbour and Channel","TM7","2023-09-14","1","Middle Water","0.2","4.9","0.04","0.28","0.028","<0.002","0.11","77","5.2","150","35.1","7.6","26.2","31.6"
"Tolo Harbour and Channel","TM7","2023-09-14","1","Bottom Water","<0.1","3.6","0.08","0.32","0.042","0.011","0.09","68","4.6","24","0.9","7.5","25.7","32.7"
"Tolo Harbour and Channel","TM7","2023-10-25","1","Surface Water","0.9","2.4","0.03","0.26","0.015","0.004","0.02","84","5.8","1","1.4","8","27.2","25"
"Tolo Harbour and Channel","TM7","2023-10-25","1","Middle Water","<0.1","3.4","0.03","0.24","0.007","0.008","0.06","89","5.9","<1","1.3","7.7","27.3","30.9"
"Tolo Harbour and Channel","TM7","2023-10-25","1","Bottom Water","<0.1","4","0.03","0.23","0.008","0.009","0.08","72","4.9","<1","1.3","7.7","26.2","31.8"
"Tolo Harbour and Channel","TM7","2023-11-23","1","Surface Water","2.3","10","0.07","0.26","<0.005","0.003","<0.01","102","7.1","<1","2.2","8.3","24.3","31.5"
"Tolo Harbour and Channel","TM7","2023-11-23","1","Middle Water","1.6","21","0.07","0.31","0.007","0.005","0.02","82","5.8","<1","2.8","8.2","24","32.4"
"Tolo Harbour and Channel","TM7","2023-11-23","1","Bottom Water","0.7","3.3","0.07","0.16","0.027","0.014","0.06","72","5.1","<1","5.9","8.1","23.8","32.5"
"Tolo Harbour and Channel","TM7","2023-12-15","1","Surface Water","1.3","1.8","0.06","0.29","<0.005","<0.002","0.01","103","7.3","<1","0.2","8.1","23.7","32.1"
"Tolo Harbour and Channel","TM7","2023-12-15","1","Middle Water","1.5","2.3","0.13","0.27","<0.005","<0.002","0.01","96","6.8","<1","0.3","8.1","23.4","32.3"
"Tolo Harbour and Channel","TM7","2023-12-15","1","Bottom Water","1.1","3.4","0.07","0.28","<0.005","<0.002","0.03","72","5.1","2","0.5","8","23.1","32.6"
"Tolo Harbour and Channel","TM7","2024-01-18","1","Surface Water","0.9","2.3","0.04","0.13","<0.005","<0.002","0.02","84","6.3","<1","0.4","8.1","20","33"
"Tolo Harbour and Channel","TM7","2024-01-18","1","Middle Water","0.9","5.1","0.03","0.13","<0.005","<0.002","0.01","102","7.6","<1","0.4","8.1","20","33"
"Tolo Harbour and Channel","TM7","2024-01-18","1","Bottom Water","0.9","3.1","0.02","0.13","<0.005","<0.002","0.01","84","6.3","<1","1.6","8.1","19.7","33.1"
"Tolo Harbour and Channel","TM7","2024-02-22","1","Surface Water","0.7","1.2","0.03","0.32","<0.005","<0.002","0.02","100","7.3","<1","0.2","8.2","20.9","33.3"
"Tolo Harbour and Channel","TM7","2024-02-22","1","Middle Water","0.8","2.7","0.02","0.33","0.007","0.012","0.02","96","7.3","2","0.2","8.2","19.4","33.4"
"Tolo Harbour and Channel","TM7","2024-02-22","1","Bottom Water","0.7","2","0.03","0.32","0.005","0.003","0.02","90","6.9","3","0.3","8.2","18.4","33.7"
"Tolo Harbour and Channel","TM7","2024-03-20","1","Surface Water","0.5","3.8","0.04","0.2","0.025","<0.002","0.03","105","7.9","<1","0.7","7.9","19.5","33.6"
"Tolo Harbour and Channel","TM7","2024-03-20","1","Middle Water","0.4","6","0.04","0.18","0.027","<0.002","0.04","103","7.8","<1","0.7","7.9","19.3","33.7"
"Tolo Harbour and Channel","TM7","2024-03-20","1","Bottom Water","0.4","2.5","0.03","0.12","0.025","<0.002","0.03","95","7.2","<1","1.9","7.9","18.9","33.9"
"Tolo Harbour and Channel","TM7","2024-04-12","1","Surface Water","0.8","2.6","0.04","0.14","<0.005","<0.002","0.02","78","5.4","<1","1.9","8.3","24.1","33.8"
"Tolo Harbour and Channel","TM7","2024-04-12","1","Middle Water","0.9","4.8","0.04","0.16","<0.005","<0.002","0.01","94","6.5","<1","0.9","8.2","23.8","33.8"
"Tolo Harbour and Channel","TM7","2024-04-12","1","Bottom Water","0.9","1.1","0.06","0.16","<0.005","<0.002","0.01","89","6.2","<1","1.1","8.2","23.5","33.9"
"Tolo Harbour and Channel","TM7","2024-05-31","1","Surface Water","2.5","2.3","0.07","0.34","0.022","<0.002","0.07","81","5.5","<1","1.2","8.2","26.6","29.8"
"Tolo Harbour and Channel","TM7","2024-05-31","1","Middle Water","2","2.8","0.05","0.31","0.019","<0.002","0.07","76","5.2","2","1","8.2","26.5","29.8"
"Tolo Harbour and Channel","TM7","2024-05-31","1","Bottom Water","1.6","2.6","0.05","0.25","0.014","<0.002","0.08","76","5.1","1","0.8","8.1","26.5","30"
"Tolo Harbour and Channel","TM7","2024-06-13","1","Surface Water","2.5","3.7","0.04","0.22","0.026","<0.002","0.04","87","5.8","17","1.7","8.2","27.8","28.4"
"Tolo Harbour and Channel","TM7","2024-06-13","1","Middle Water","1.6","2.3","0.04","0.27","0.025","<0.002","0.04","91","6.1","17","0.8","8.1","26.9","30.2"
"Tolo Harbour and Channel","TM7","2024-06-13","1","Bottom Water","1.6","5.9","0.06","0.24","0.021","<0.002","0.04","90","6.1","9","0.6","8","26.4","31.1"
"Tolo Harbour and Channel","TM7","2024-07-17","1","Surface Water","1.1","2","0.04","0.38","0.025","0.003","0.2","91","5.9","1","1.1","8.4","30.4","26.8"
"Tolo Harbour and Channel","TM7","2024-07-17","1","Middle Water","1.2","3.2","0.04","0.39","0.022","<0.002","0.18","87","5.7","<1","1.2","8.3","30.4","27.1"
"Tolo Harbour and Channel","TM7","2024-07-17","1","Bottom Water","0.9","2","0.06","0.36","0.034","<0.002","0.14","68","4.4","<1","4.7","8.1","30.4","27.2"
"Tolo Harbour and Channel","TM7","2024-08-16","1","Surface Water","1.5","3.8","0.11","0.37","<0.005","0.005","0.03","97","6.4","11","1.1","8.3","27.4","32.1"
"Tolo Harbour and Channel","TM7","2024-08-16","1","Middle Water","1.2","2","0.14","0.34","<0.005","0.009","0.03","83","5.6","3","0.9","8","25.1","34.1"
"Tolo Harbour and Channel","TM7","2024-08-16","1","Bottom Water","0.7","2.2","0.12","0.25","0.009","0.016","0.08","72","5","2","4.2","7.8","23.4","34.9"
"Tolo Harbour and Channel","TM7","2024-09-16","1","Surface Water","1.2","3.2","0.07","0.26","0.014","<0.002","0.07","100","6.4","<1","1.2","8.3","30.4","27.8"
"Tolo Harbour and Channel","TM7","2024-09-16","1","Middle Water","1.3","5.4","0.08","0.23","0.017","<0.002","0.06","97","6.2","<1","0.8","8","30.3","29.2"
"Tolo Harbour and Channel","TM7","2024-09-16","1","Bottom Water","0.5","4.2","0.1","0.29","0.05","0.008","0.14","85","5.5","<1","0.8","7.8","28.9","31.1"
"Tolo Harbour and Channel","TM7","2024-10-24","1","Surface Water","1.3","1.8","0.15","0.2","<0.005","0.002","0.02","65","4.3","<1","0.8","7.8","27.1","31.9"
"Tolo Harbour and Channel","TM7","2024-10-24","1","Middle Water","1","2.5","0.13","0.2","<0.005","0.013","0.03","77","5.1","<1","0.8","7.8","27.8","31.6"
"Tolo Harbour and Channel","TM7","2024-10-24","1","Bottom Water","0.9","8.6","0.17","0.32","<0.005","0.013","0.03","65","4.3","<1","1.1","7.8","27.8","31.5"
"Tolo Harbour and Channel","TM7","2024-11-17","1","Surface Water","2.2","2.4","0.14","0.31","0.013","0.003","0.07","95","6.5","5","1.2","7.8","25.7","31.2"
"Tolo Harbour and Channel","TM7","2024-11-17","1","Middle Water","0.8","3.2","0.14","0.24","0.018","0.002","0.06","79","5.4","4","0.9","7.8","25.6","31.7"
"Tolo Harbour and Channel","TM7","2024-11-17","1","Bottom Water","0.5","4.1","0.13","0.22","0.015","<0.002","0.05","64","4.4","1","1.5","7.8","25.4","31.8"
"Tolo Harbour and Channel","TM7","2024-12-07","1","Surface Water","1.8","5.5","0.04","0.22","0.02","0.007","0.06","95","6.9","<1","0.9","7.9","22.3","31.6"
"Tolo Harbour and Channel","TM7","2024-12-07","1","Middle Water","1.7","3","0.06","0.19","0.013","<0.002","0.04","98","7.1","1","1","7.9","22.3","31.6"
"Tolo Harbour and Channel","TM7","2024-12-07","1","Bottom Water","1.5","3.5","0.06","0.28","0.007","<0.002","0.04","87","6.3","3","1.8","7.7","22.4","31.6"
"Tolo Harbour and Channel","TM8","1986-01-08","1","Surface Water","1.8","3.5","0.04","0.21","0.019","0.01","0.03","90","7.4","N/A","2.1","8.4","15.9","33.2"
"Tolo Harbour and Channel","TM8","1986-01-08","1","Middle Water","1.2","3","0.03","0.35","0.02","0.005","0.03","92","7.5","N/A","3","8.4","15.8","33.2"
"Tolo Harbour and Channel","TM8","1986-01-08","1","Bottom Water","0.6","3.5","0.03","0.09","0.033","0.011","0.05","83","6.9","N/A","2","8.4","15.7","33.5"
"Tolo Harbour and Channel","TM8","1986-01-22","1","Surface Water","0.5","1","0.03","0.25","0.038","<0.002","0.05","96","7.6","N/A","1.1","8.4","17.3","33.2"
"Tolo Harbour and Channel","TM8","1986-01-22","1","Middle Water","0.4","<0.5","0.03","0.35","0.019","<0.002","0.02","91","7.3","N/A","0.9","8.4","16.9","33.1"
"Tolo Harbour and Channel","TM8","1986-01-22","1","Bottom Water","<0.1","3","0.03","0.26","0.044","0.005","0.05","73","5.9","N/A","2.2","8.4","16.3","33.3"
"Tolo Harbour and Channel","TM8","1986-02-05","1","Surface Water","1.2","2","0.04","0.16","0.057","0.004","0.08","84","6.8","N/A","0.9","8.2","16.2","33.2"
"Tolo Harbour and Channel","TM8","1986-02-05","1","Middle Water","1.1","<0.5","0.03","0.11","0.046","0.012","0.07","82","6.7","N/A","0.9","8.2","16.2","33.1"
"Tolo Harbour and Channel","TM8","1986-02-05","1","Bottom Water","1.3","<0.5","0.02","0.11","0.04","0.01","0.06","81","6.5","N/A","2.1","8.2","16.3","33.2"
"Tolo Harbour and Channel","TM8","1986-02-19","1","Surface Water","1.5","2","0.04","0.27","0.11","0.009","0.13","79","6.5","N/A","1.4","8.2","15.7","32.6"
"Tolo Harbour and Channel","TM8","1986-02-19","1","Middle Water","1.2","2","0.03","0.42","0.044","<0.002","0.15","73","6","N/A","1.6","8.1","15.6","33"
"Tolo Harbour and Channel","TM8","1986-02-19","1","Bottom Water","1.4","4","0.07","0.51","0.032","0.056","0.04","68","5.6","N/A","2.4","8.1","15.3","33.3"
"Tolo Harbour and Channel","TM8","1986-03-05","1","Surface Water","1.1","1.5","0.03","0.31","0.023","0.012","0.03","131","10.7","N/A","1","8.4","15.1","32.4"
"Tolo Harbour and Channel","TM8","1986-03-05","1","Middle Water","1","1","0.02","0.07","0.015","0.012","0.02","104","8.8","N/A","0.9","8.3","13.8","33.2"
"Tolo Harbour and Channel","TM8","1986-03-05","1","Bottom Water","0.6","2.5","0.03","0.05","0.009","0.015","0.01","N/A","N/A","N/A","1.8","8.3","12.9","33.3"
"Tolo Harbour and Channel","TM8","1986-03-19","1","Surface Water","1.9","<0.5","0.05","0.41","0.067","0.015","0.11","93","7.4","N/A","0.8","8.5","16.9","32.8"
