"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Suspended Solids (mg/L)","Total Phosphorus (mg/L)","Total Nitrogen (mg/L)","Ammonia Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","Total Inorganic Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Turbidity (NTU)","pH","Temperature (°C)","Salinity (psu)"
"Western Buffer","WM4","2019-04-10","1","Middle Water","0.3","8.5","0.03","0.49","0.12","0.021","0.35","2.4","86","6.2","980","0.7","7.9","23.3","31.3"
"Western Buffer","WM4","2019-04-10","1","Bottom Water","0.3","11","0.02","0.41","0.087","0.018","0.27","2.5","89","6.4","800","2.8","7.9","23.1","31.9"
"Western Buffer","WM4","2019-05-09","1","Surface Water","0.5","3.2","0.03","0.57","0.12","0.021","0.41","1.1","89","6.3","69","6.8","7.7","23.9","29.9"
"Western Buffer","WM4","2019-05-09","1","Middle Water","0.5","6.6","0.03","0.54","0.16","0.024","0.34","1.6","79","5.6","340","4","7.7","23.8","31.9"
"Western Buffer","WM4","2019-05-09","1","Bottom Water","0.4","10","0.03","0.51","0.11","0.016","0.28","1.1","85","5.9","95","5.1","7.7","23.8","32.3"
"Western Buffer","WM4","2019-06-06","1","Surface Water","0.8","9.4","0.05","0.7","0.14","0.023","0.52","1.4","76","5.1","70","2","7.6","27.7","26.4"
"Western Buffer","WM4","2019-06-06","1","Middle Water","0.3","11","0.04","0.52","0.1","0.02","0.4","0.6","67","4.6","370","2.8","7.6","26.2","29.8"
"Western Buffer","WM4","2019-06-06","1","Bottom Water","0.3","14","0.04","0.35","0.04","0.008","0.21","0.3","66","4.5","85","4.9","7.6","25.8","31.5"
"Western Buffer","WM4","2019-07-24","1","Surface Water","1","8.3","0.04","0.76","0.04","0.015","0.58","10","101","7","6","2.1","7.5","27.3","25"
"Western Buffer","WM4","2019-07-24","1","Middle Water","0.5","9.1","0.03","0.42","0.07","0.011","0.23","4.6","40","2.8","70","2.3","7.4","24.7","32.5"
"Western Buffer","WM4","2019-07-24","1","Bottom Water","0.7","14","0.05","0.35","0.043","0.016","0.17","1.6","33","2.3","80","2.9","7.4","24.3","33.2"
"Western Buffer","WM4","2019-08-09","1","Surface Water","0.8","4.4","0.04","0.98","0.016","0.024","0.8","6.4","84","5.8","24","15.8","8","29.1","21.2"
"Western Buffer","WM4","2019-08-09","1","Middle Water","0.4","6","0.04","0.47","0.026","0.014","0.24","1.2","63","4.2","23","16.8","7.9","27.4","30.9"
"Western Buffer","WM4","2019-08-09","1","Bottom Water","0.4","7.7","0.03","0.26","0.012","0.013","0.17","0.7","63","4.2","33","16.8","7.9","27.2","31.6"
"Western Buffer","WM4","2019-09-11","1","Surface Water","0.8","4","0.03","1.41","0.063","0.004","0.27","9.1","88","5.8","4","3.6","8.3","29.3","28.7"
"Western Buffer","WM4","2019-09-11","1","Middle Water","0.6","4.7","0.04","1.93","0.12","0.01","0.25","6.5","76","5","150","4.3","8.2","28.6","30.2"
"Western Buffer","WM4","2019-09-11","1","Bottom Water","0.3","7.3","0.03","1.31","0.097","0.011","0.2","4.8","71","4.6","73","5.5","8.2","28.4","30.9"
"Western Buffer","WM4","2019-10-04","1","Surface Water","0.4","5.5","0.04","1.03","0.15","0.02","0.56","0.9","112","7.2","170","5.9","7.8","29.7","30.3"
"Western Buffer","WM4","2019-10-04","1","Middle Water","0.2","5.5","0.05","1.64","0.17","0.022","0.51","0.7","71","4.6","1300","4.6","7.8","29.5","31.2"
"Western Buffer","WM4","2019-10-04","1","Bottom Water","<0.1","10","0.04","1.22","0.12","0.019","0.39","0.8","73","4.7","2200","7.6","7.9","29.3","31.6"
"Western Buffer","WM4","2019-11-06","1","Surface Water","0.2","2.8","0.06","0.76","0.056","0.023","0.28","0.9","85","5.7","3","2.9","7.9","26.2","31.9"
"Western Buffer","WM4","2019-11-06","1","Middle Water","0.2","4.3","0.05","0.71","0.062","0.022","0.28","0.6","85","5.8","42","3.1","7.8","26.2","32"
"Western Buffer","WM4","2019-11-06","1","Bottom Water","0.1","4.4","0.05","0.43","0.069","0.019","0.23","0.2","84","5.7","15","3.6","7.8","26.4","32.5"
"Western Buffer","WM4","2019-12-04","1","Surface Water","0.3","13","0.1","0.24","0.11","0.013","0.16","1.4","91","6.5","140","2.7","8.1","22.7","33.4"
"Western Buffer","WM4","2019-12-04","1","Middle Water","0.4","9.4","0.09","0.22","0.11","0.007","0.16","1.7","90","6.4","340","3.3","8.1","22.7","33.4"
"Western Buffer","WM4","2019-12-04","1","Bottom Water","0.4","20","0.09","0.17","0.1","0.015","0.15","1.5","90","6.4","260","5.5","8.1","22.7","33.4"
"Western Buffer","WM4","2020-01-06","1","Surface Water","0.2","2.5","0.06","0.67","0.17","0.03","0.43","0.9","81","6.1","9","1.4","8.1","20.4","31.8"
"Western Buffer","WM4","2020-01-06","1","Middle Water","0.2","3.8","0.08","0.86","0.19","0.03","0.42","1.3","82","6.2","80","1.6","8.1","20.2","31.9"
"Western Buffer","WM4","2020-01-06","1","Bottom Water","0.2","3","0.06","0.83","0.18","0.03","0.41","<0.2","83","6.2","150","2","8.1","20.1","32"
"Western Buffer","WM4","2020-04-15","1","Surface Water","0.3","2.7","0.04","0.6","0.12","0.019","0.3","0.3","86","6.3","1","2.2","7.4","21.7","30.8"
"Western Buffer","WM4","2020-04-15","1","Middle Water","0.2","3.3","0.04","0.42","0.12","0.018","0.26","0.7","84","6.1","100","2.3","7.6","21.2","32.3"
"Western Buffer","WM4","2020-04-15","1","Bottom Water","0.1","3.9","0.04","0.67","0.12","0.022","0.24","0.2","91","6.7","40","3.3","7.6","21.1","33.2"
"Western Buffer","WM4","2020-05-15","1","Surface Water","0.9","7.2","0.03","0.83","0.14","0.007","0.35","3.3","92","6.3","80","3.2","7.8","25.9","30.4"
"Western Buffer","WM4","2020-05-15","1","Middle Water","0.8","9.4","0.03","0.69","0.14","0.01","0.32","2.3","66","4.6","3100","3.7","7.8","24.4","31.9"
"Western Buffer","WM4","2020-05-15","1","Bottom Water","1.4","8.1","0.03","1","0.14","0.01","0.34","3","65","4.5","3500","5.8","7.8","24","32.6"
"Western Buffer","WM4","2020-06-03","1","Surface Water","0.5","5.6","0.03","0.61","0.07","0.006","0.57","1.1","71","4.9","26","9.6","7.8","27.3","25.8"
"Western Buffer","WM4","2020-06-03","1","Middle Water","0.5","6.2","0.03","0.53","0.069","0.008","0.53","1.7","61","4.2","63","5.4","7.8","26.3","29.2"
"Western Buffer","WM4","2020-06-03","1","Bottom Water","0.4","11","0.02","0.5","0.065","0.01","0.49","1.5","60","4.1","110","6.8","7.9","26","30.3"
"Western Buffer","WM4","2020-07-10","1","Surface Water","2.1","13","0.06","0.83","0.11","0.011","0.55","14","85","5.9","3900","1.8","8","27","25.9"
"Western Buffer","WM4","2020-07-10","1","Middle Water","1.5","13","0.07","0.79","0.12","0.015","0.55","13","63","4.4","3800","3","7.9","25","30.3"
"Western Buffer","WM4","2020-07-10","1","Bottom Water","1.4","13","0.07","0.59","0.091","0.014","0.42","7.4","58","4.1","2800","6.9","8","23.4","33.6"
"Western Buffer","WM4","2020-09-07","1","Surface Water","0.9","8.2","0.05","0.8","0.12","0.018","0.35","2.9","69","4.6","3400","1.3","7.8","27","30.7"
"Western Buffer","WM4","2020-09-07","1","Middle Water","1","9.5","0.03","0.74","0.12","0.026","0.35","2.7","61","4.1","3000","3.4","7.9","26.5","31.5"
"Western Buffer","WM4","2020-09-07","1","Bottom Water","0.6","14","0.04","0.59","0.076","0.015","0.23","1.5","63","4.2","800","9.6","7.8","25.8","32.5"
"Western Buffer","WM4","2020-10-09","1","Surface Water","0.4","11","0.06","0.25","0.076","0.013","0.15","1.1","82","5.3","22","3.7","8","28.4","32"
"Western Buffer","WM4","2020-10-09","1","Middle Water","0.3","8.7","0.06","0.3","0.077","0.014","0.15","0.6","85","5.5","59","4.1","8","28.4","32.1"
"Western Buffer","WM4","2020-10-09","1","Bottom Water","0.2","15","0.06","0.44","0.077","0.014","0.15","1","84","5.4","86","8.7","8","28.4","32.3"
"Western Buffer","WM4","2020-11-05","1","Surface Water","0.6","2.1","0.05","0.51","0.087","0.021","0.26","2.4","82","5.6","110","3.1","7.8","24.9","32.7"
"Western Buffer","WM4","2020-11-05","1","Middle Water","0.5","3.7","0.05","0.51","0.11","0.022","0.28","2.5","84","5.8","780","4.9","7.8","24.7","32.9"
"Western Buffer","WM4","2020-11-05","1","Bottom Water","0.5","2.4","0.04","0.61","0.095","0.021","0.27","2.2","84","5.8","260","6.9","7.8","24.7","32.9"
"Western Buffer","WM4","2021-02-24","1","Surface Water","1.7","1.2","0.17","0.67","0.17","0.008","0.27","4.9","68","5.1","190","3.7","7.9","20.1","31.3"
"Western Buffer","WM4","2021-02-24","1","Middle Water","1.1","1.6","0.21","0.48","0.15","0.008","0.22","2.2","69","5.2","2500","3.9","7.9","19.7","32.1"
"Western Buffer","WM4","2021-02-24","1","Bottom Water","1.1","2.8","0.05","0.51","0.14","0.008","0.21","1.9","79","6","1500","4.4","7.9","19.7","32.4"
"Western Buffer","WM4","2021-03-12","1","Surface Water","0.3","9.7","0.05","0.46","0.21","0.019","0.36","1.2","64","4.7","<1","4.6","7.7","21.2","31.6"
"Western Buffer","WM4","2021-03-12","1","Middle Water","0.3","11","0.05","0.57","0.21","0.021","0.33","1","58","4.4","70","5.1","7.7","20.5","32"
"Western Buffer","WM4","2021-03-12","1","Bottom Water","0.4","12","0.06","0.36","0.21","0.021","0.31","0.6","57","4.3","520","6.2","7.7","20.4","32.1"
"Western Buffer","WM4","2021-04-15","1","Surface Water","1","8.8","0.06","0.9","0.12","0.015","0.28","6.2","68","4.7","63","4.5","7.6","24.3","31.9"
"Western Buffer","WM4","2021-04-15","1","Middle Water","0.4","13","0.05","0.65","0.12","0.014","0.24","2.1","68","4.7","210","5.6","7.5","24.1","32.7"
"Western Buffer","WM4","2021-04-15","1","Bottom Water","0.4","11","0.05","0.78","0.16","0.016","0.25","1.5","64","4.4","1000","4.4","7.5","24","32.9"
"Western Buffer","WM4","2021-05-06","1","Surface Water","1.7","6.2","N/A","N/A","0.16","0.008","0.37","2.1","60","4.1","16","2.6","7.5","25.4","31.2"
"Western Buffer","WM4","2021-05-06","1","Middle Water","0.7","7.3","N/A","N/A","0.14","0.011","0.26","1","63","4.4","710","3.5","7.5","24.9","32.8"
"Western Buffer","WM4","2021-05-06","1","Bottom Water","0.2","11","N/A","N/A","0.1","0.004","0.17","1.1","63","4.3","550","5.1","7.5","24.8","33.1"
"Western Buffer","WM4","2021-06-04","1","Surface Water","0.7","2.8","N/A","N/A","0.054","0.027","0.96","2.1","75","5.3","58","5.5","7.5","27.8","21.2"
"Western Buffer","WM4","2021-06-04","1","Middle Water","0.2","3.4","N/A","N/A","0.069","0.02","0.39","1","50","3.4","180","5.7","7.4","24.9","32.7"
"Western Buffer","WM4","2021-06-04","1","Bottom Water","<0.1","2.3","N/A","N/A","0.046","0.017","0.23","0.6","50","3.4","54","6.7","7.4","24.7","33.3"
"Western Buffer","WM4","2021-07-07","1","Surface Water","2.3","4.4","N/A","N/A","0.046","0.003","0.45","22","68","4.6","7","3.4","7.6","28.1","26"
"Western Buffer","WM4","2021-07-07","1","Middle Water","1.3","5.8","N/A","N/A","0.065","0.005","0.35","11","53","3.6","27","5.6","7.2","25","32.3"
"Western Buffer","WM4","2021-07-07","1","Bottom Water","0.8","8.2","N/A","N/A","0.067","0.002","0.28","6.9","36","2.5","23","6.1","7.2","24.6","33.1"
"Western Buffer","WM4","2021-08-21","1","Surface Water","0.9","1.6","N/A","N/A","0.055","0.008","0.31","5.9","72","5.4","3","4.1","7.3","26.9","30"
"Western Buffer","WM4","2021-08-21","1","Middle Water","0.8","13","N/A","N/A","0.058","0.014","0.27","5.6","54","3.8","510","5.4","7.2","25.1","31.6"
"Western Buffer","WM4","2021-08-21","1","Bottom Water","0.7","10","N/A","N/A","0.055","0.014","0.25","4.5","42","2.9","250","8.5","7.2","24.1","33.1"
"Western Buffer","WM4","2021-09-02","1","Surface Water","1.9","2.6","N/A","N/A","0.12","0.015","0.51","18","77","6","24","4.1","7.3","27.1","30.1"
"Western Buffer","WM4","2021-09-02","1","Middle Water","0.9","2.4","N/A","N/A","0.13","0.027","0.48","6.8","52","3.6","100","3.7","7.1","25.1","31.8"
"Western Buffer","WM4","2021-09-02","1","Bottom Water","0.4","2.8","N/A","N/A","0.085","0.027","0.38","2.8","35","2.4","65","5.3","7.1","24.1","33"
"Western Buffer","WM4","2021-10-11","1","Surface Water","0.3","5.4","N/A","N/A","0.17","0.028","0.39","0.7","96","6.3","9700","15.3","7.9","28.4","29.1"
"Western Buffer","WM4","2021-10-11","1","Middle Water","0.3","4.5","N/A","N/A","0.17","0.026","0.41","1.1","74","4.9","5600","7.9","7.9","28.4","29.6"
"Western Buffer","WM4","2021-10-11","1","Bottom Water","0.3","5.2","N/A","N/A","0.18","0.028","0.39","0.6","74","4.9","8700","10.8","7.9","28.4","30.8"
"Western Buffer","WM4","2021-11-08","1","Surface Water","0.6","2.8","0.09","1.99","0.081","0.025","0.37","2.4","71","4.8","290","8.5","7.5","25.8","31.7"
"Western Buffer","WM4","2021-11-08","1","Middle Water","0.9","3","0.08","0.78","0.088","0.025","0.37","2.9","82","5.5","430","7.6","7.5","26.3","32.1"
"Western Buffer","WM4","2021-11-08","1","Bottom Water","0.6","4.3","0.08","0.71","0.086","0.022","0.33","3","84","5.6","700","15.9","7.5","26.2","32.8"
"Western Buffer","WM4","2021-12-08","1","Surface Water","0.7","7.3","0.05","0.9","0.21","0.007","0.34","1.2","73","5.3","5300","8.6","7.6","21.8","33.4"
"Western Buffer","WM4","2021-12-08","1","Middle Water","0.5","12","0.22","0.72","0.15","0.021","0.29","1.5","79","5.7","5100","11.4","7.7","21.7","33.5"
"Western Buffer","WM4","2021-12-08","1","Bottom Water","0.6","15","0.05","0.78","0.14","0.021","0.28","1.7","81","5.9","3200","11.4","7.7","21.7","33.6"
"Western Buffer","WM4","2022-01-05","1","Surface Water","<0.1","8.4","0.04","0.67","0.14","0.025","0.31","0.7","88","6.6","2600","9.8","7.6","20","33.3"
"Western Buffer","WM4","2022-01-05","1","Middle Water","<0.1","12","0.04","0.88","0.15","0.025","0.32","0.6","79","5.9","3600","9.9","7.6","19.9","33.3"
"Western Buffer","WM4","2022-01-05","1","Bottom Water","<0.1","11","0.04","0.9","0.15","0.026","0.31","0.6","79","5.9","3600","10.1","7.6","20","33.5"
"Western Buffer","WM4","2022-02-09","1","Surface Water","1.7","1.8","0.05","0.55","0.29","0.023","0.36","0.9","69","5.4","14000","5.9","7.3","17.4","32.9"
"Western Buffer","WM4","2022-02-09","1","Middle Water","1.5","1.4","0.04","0.45","0.22","<0.002","0.28","0.5","82","6.4","8400","5.8","7.4","17.8","33.1"
"Western Buffer","WM4","2022-02-09","1","Bottom Water","1.2","3.7","0.05","0.63","0.16","<0.002","0.2","0.5","85","6.6","2700","7.7","7.4","17.8","33.2"
"Western Buffer","WM4","2022-04-01","1","Surface Water","0.4","3","0.04","0.54","0.18","0.014","0.3","0.5","91","6.8","890","7.9","7.6","20.7","30.9"
"Western Buffer","WM4","2022-04-01","1","Middle Water","0.4","3.9","0.04","0.53","0.17","0.02","0.28","0.2","80","6","2300","7.3","7.6","20.6","31.1"
"Western Buffer","WM4","2022-04-01","1","Bottom Water","0.8","4.4","0.04","1.07","0.16","0.01","0.26","0.4","81","6.1","2800","7.6","7.6","20.6","31.3"
"Western Buffer","WM4","2022-05-16","1","Surface Water","0.1","3.4","0.05","0.41","0.13","<0.002","0.4","1.1","68","4.8","3800","7.6","7.9","24.6","30.1"
"Western Buffer","WM4","2022-05-16","1","Middle Water","0.2","7.6","0.04","0.51","0.12","<0.002","0.34","0.2","75","5.2","7500","10","8","24.7","31.5"
"Western Buffer","WM4","2022-05-16","1","Bottom Water","0.6","5.6","0.03","0.41","0.11","<0.002","0.29","0.3","76","5.3","6100","9.4","8","24.7","31.7"
"Western Buffer","WM4","2022-06-20","1","Surface Water","<0.1","3.1","0.05","0.94","0.048","<0.002","0.8","3.3","86","6.2","1500","9.6","7.9","26.6","18"
"Western Buffer","WM4","2022-06-20","1","Middle Water","<0.1","4.1","0.04","0.52","0.065","<0.002","0.47","2.2","59","4.1","2100","7.9","7.9","25.6","30.1"
"Western Buffer","WM4","2022-06-20","1","Bottom Water","<0.1","6.8","0.03","0.45","0.03","0.005","0.21","1.5","63","4.3","2500","8.2","7.9","25.3","32.9"
"Western Buffer","WM4","2022-07-23","1","Surface Water","1.4","<0.5","0.03","0.65","0.04","<0.002","0.55","12","91","6.2","23","15.9","8","28.8","21.9"
"Western Buffer","WM4","2022-07-23","1","Middle Water","0.5","2.7","0.04","0.39","0.03","0.017","0.31","5.6","32","2.2","260","8.7","7.8","24.7","32.7"
"Western Buffer","WM4","2022-07-23","1","Bottom Water","<0.1","5.3","0.04","0.49","<0.005","0.02","0.23","0.9","29","2","210","8.8","7.7","24.4","33.3"
"Western Buffer","WM4","2022-08-04","1","Surface Water","1.2","2.4","0.03","0.5","0.062","0.017","0.46","5.5","102","7","650","7.8","7.7","26.4","29"
"Western Buffer","WM4","2022-08-04","1","Middle Water","0.9","2","0.04","0.51","0.098","0.019","0.43","4.2","49","3.4","950","6.7","7.6","25.5","31.2"
"Western Buffer","WM4","2022-08-04","1","Bottom Water","0.8","14","0.05","0.56","0.057","0.017","0.34","2.8","40","2.8","690","11","7.6","24.1","33.4"
"Western Buffer","WM4","2022-09-28","1","Surface Water","0.4","4.3","0.08","0.41","0.13","0.02","0.35","0.6","61","4","360","4.1","8","28.6","31"
"Western Buffer","WM4","2022-09-28","1","Middle Water","0.4","6.4","0.07","0.52","0.13","0.016","0.32","0.5","69","4.5","1800","4.2","8","28.6","31.8"
"Western Buffer","WM4","2022-09-28","1","Bottom Water","0.5","0.6","0.08","0.52","0.14","0.021","0.32","0.4","71","4.6","1300","4.2","8.1","28.6","32.1"
"Western Buffer","WM4","2022-10-10","1","Surface Water","0.6","8.5","0.06","0.62","0.11","0.016","0.26","1.6","94","6.1","3000","4.2","8","28.3","32.3"
"Western Buffer","WM4","2022-10-10","1","Middle Water","0.5","8","0.06","0.57","0.11","0.016","0.26","1.2","80","5.2","3100","4.3","8","28.5","32.3"
"Western Buffer","WM4","2022-10-10","1","Bottom Water","1.5","10","0.06","0.51","0.095","0.018","0.23","1.3","83","5.4","4700","4","8","28.5","32.5"
"Western Buffer","WM4","2022-11-25","1","Surface Water","0.3","4.2","0.11","0.81","0.16","0.021","0.38","1.1","85","6","250","27.2","7.2","24.3","31.8"
"Western Buffer","WM4","2022-11-25","1","Middle Water","0.4","3.8","0.12","0.95","0.15","0.021","0.37","1.3","85","6","210","37","7.2","24.1","32"
"Western Buffer","WM4","2022-11-25","1","Bottom Water","0.4","4.7","0.09","0.43","0.17","0.022","0.34","1.2","86","6","350","57.2","7.2","24","32.2"
"Western Buffer","WM4","2022-12-10","1","Surface Water","0.4","8.2","0.06","0.89","0.15","0.014","0.21","0.4","73","5.2","2400","9.2","7.5","22.6","33"
"Western Buffer","WM4","2022-12-10","1","Middle Water","0.2","8.4","0.06","0.84","0.14","0.014","0.21","0.5","81","5.8","1900","6.5","7.5","22.7","33.1"
"Western Buffer","WM4","2022-12-10","1","Bottom Water","0.2","9.8","0.06","0.84","0.15","<0.002","0.21","0.6","81","5.8","3000","7.1","7.5","22.6","33.1"
"Western Buffer","WM4","2023-01-14","1","Surface Water","0.6","2.6","0.08","0.91","0.15","0.013","0.37","0.4","84","6.4","42","2.3","7.4","18.9","32.6"
"Western Buffer","WM4","2023-01-14","1","Middle Water","0.3","4.2","0.09","0.84","0.16","0.018","0.38","0.2","83","6.3","80","3.6","7.3","18.8","32.6"
"Western Buffer","WM4","2023-01-14","1","Bottom Water","0.3","7.1","0.08","0.83","0.15","0.016","0.37","0.5","83","6.3","50","4.2","7.3","18.7","32.6"
"Western Buffer","WM4","2023-02-02","1","Surface Water","0.9","2.8","0.06","0.98","0.14","0.017","0.33","8","102","8","90","3.7","7.5","17.7","32.6"
"Western Buffer","WM4","2023-02-02","1","Middle Water","1","1.7","0.06","1","0.13","0.019","0.33","11","102","8.1","210","1.2","7.4","17.4","32.7"
"Western Buffer","WM4","2023-02-02","1","Bottom Water","0.6","3.4","0.06","0.94","0.12","0.019","0.32","9.5","100","7.9","110","1.6","7.4","17.4","32.7"
"Western Buffer","WM4","2023-03-10","1","Surface Water","0.6","2.6","0.06","0.62","0.15","0.018","0.34","0.6","75","5.6","3","2.6","7.2","20.2","31.7"
"Western Buffer","WM4","2023-03-10","1","Middle Water","0.6","3.8","0.06","0.54","0.15","0.014","0.27","0.4","84","6.4","64","3.5","7.2","20","32.1"
"Western Buffer","WM4","2023-03-10","1","Bottom Water","0.5","2.1","0.06","0.63","0.17","0.015","0.31","0.7","86","6.5","390","5.2","7.2","19.9","32.7"
"Western Buffer","WM4","2023-04-01","1","Surface Water","0.2","3.1","0.07","0.5","0.17","0.018","0.28","0.4","71","5.2","550","2.3","7.1","21.5","32.9"
"Western Buffer","WM4","2023-04-01","1","Middle Water","0.4","4.2","0.07","0.42","0.16","0.018","0.27","0.3","80","5.8","510","2.4","7.1","21.5","33"
"Western Buffer","WM4","2023-04-01","1","Bottom Water","0.5","6.1","0.07","0.45","0.16","0.017","0.26","0.2","80","5.8","600","3.7","7.1","21.5","33.2"
"Western Buffer","WM4","2023-05-05","1","Surface Water","0.6","5.2","0.05","0.73","0.12","<0.002","0.32","0.6","87","6","590","3.4","7.6","24.5","32"
"Western Buffer","WM4","2023-05-05","1","Middle Water","0.4","9.8","0.05","0.7","0.12","<0.002","0.31","0.5","90","6.2","510","5.3","7.5","24.5","32"
"Western Buffer","WM4","2023-05-05","1","Bottom Water","0.5","6.4","0.05","0.83","0.12","<0.002","0.32","0.9","90","6.2","680","4.9","7.5","24.4","32.2"
"Western Buffer","WM4","2023-06-09","1","Surface Water","1.2","8.2","0.05","0.87","0.11","0.018","0.46","2.3","111","7.4","4300","4","8","28","28.4"
"Western Buffer","WM4","2023-06-09","1","Middle Water","<0.1","3","0.05","0.8","0.096","0.011","0.41","1.2","66","4.4","3900","3.9","8","28","29.1"
"Western Buffer","WM4","2023-06-09","1","Bottom Water","<0.1","5.6","0.04","0.91","0.072","0.012","0.3","1.1","64","4.3","900","6","8","27.1","31.7"
